"fullVisitorId";"codssfamille";"nPPview";"nATC";"nConv"
"7836317495396218784";"211115";1;0;0
"317997601890687096";"111215";51;13;0
"7836317495396218784";"141115";1;0;0
"7836317495396218784";"131112";9;3;0
"7836317495396218784";"125211";6;3;0
"2967159633662593518";"124111";1;0;0
"317997601890687096";"122112";4;3;0
"7836317495396218784";"133111";1;0;0
"317997601890687096";"151211";3;0;0
"317997601890687096";"111115";1;0;0
"317997601890687096";"122214";1;0;0
"2967159633662593518";"142111";5;2;0
"2967159633662593518";"124211";8;3;1
"4554341725334975708";"245711";3;0;0
"317997601890687096";"212115";1;1;0
"317997601890687096";"126311";1;1;0
"317997601890687096";"141111";4;2;0
"2967159633662593518";"166211";2;0;0
"4554341725334975708";"166311";1;0;0
"7836317495396218784";"111215";12;0;0
"317997601890687096";"121115";10;4;0
"317997601890687096";"124311";13;5;0
"2967159633662593518";"123111";2;0;0
"2967159633662593518";"212115";2;2;2
"2967159633662593518";"111311";23;8;1
"2967159633662593518";"111212";5;4;1
"317997601890687096";"122113";1;1;0
"7836317495396218784";"151111";1;0;0
"317997601890687096";"111114";7;3;1
"7836317495396218784";"213515";1;0;0
"317997601890687096";"124112";7;5;0
"4554341725334975708";"142112";1;0;0
"2967159633662593518";"164513";1;0;0
"317997601890687096";"112311";1;1;0
"317997601890687096";"152113";1;1;1
"317997601890687096";"166112";1;0;0
"2967159633662593518";"153211";1;0;0
"2967159633662593518";"124311";7;4;2
"317997601890687096";"126111";8;4;0
"4554341725334975708";"213112";1;0;0
"317997601890687096";"231513";3;0;0
"2967159633662593518";"122211";3;1;1
"2967159633662593518";"131311";3;0;0
"2967159633662593518";"231411";4;0;0
"2967159633662593518";"111211";6;2;1
"4554341725334975708";"111211";6;0;0
"317997601890687096";"162312";5;1;0
"7836317495396218784";"151311";2;1;0
"2967159633662593518";"122213";1;0;0
"2967159633662593518";"131212";4;3;0
"7836317495396218784";"246213";2;0;0
"2967159633662593518";"131111";3;1;1
"4554341725334975708";"233111";7;3;0
"317997601890687096";"152213";1;0;0
"2967159633662593518";"121114";11;8;0
"2967159633662593518";"131114";12;7;2
"317997601890687096";"163112";1;1;0
"4554341725334975708";"246313";1;0;0
"317997601890687096";"133311";1;0;0
"4554341725334975708";"141111";1;0;0
"7836317495396218784";"166212";1;0;0
"4554341725334975708";"214111";1;0;0
"317997601890687096";"124211";8;5;0
"317997601890687096";"131114";2;0;0
"4554341725334975708";"131111";11;7;0
"2967159633662593518";"122112";10;5;2
"2967159633662593518";"153115";2;0;0
"2967159633662593518";"162312";2;0;0
"317997601890687096";"121111";6;3;2
"4554341725334975708";"111115";18;1;0
"4554341725334975708";"131312";7;0;0
"317997601890687096";"151111";5;1;0
"2967159633662593518";"112111";3;1;0
"7836317495396218784";"111114";1;0;0
"4554341725334975708";"233211";1;1;0
"2967159633662593518";"124113";9;4;3
"4554341725334975708";"131114";1;0;0
"7836317495396218784";"123111";1;1;0
"2967159633662593518";"142112";5;3;2
"317997601890687096";"121114";8;4;0
"7836317495396218784";"121111";3;1;0
"317997601890687096";"153111";1;1;0
"2967159633662593518";"121115";5;4;2
"4554341725334975708";"132311";2;1;0
"317997601890687096";"231511";2;0;0
"2967159633662593518";"131115";3;1;0
"2967159633662593518";"121116";1;0;0
"4554341725334975708";"111113";1;0;0
"4554341725334975708";"142115";4;1;0
"4554341725334975708";"111212";1;0;0
"4554341725334975708";"247111";4;2;0
"2967159633662593518";"211315";1;1;0
"2967159633662593518";"151211";1;0;0
"4554341725334975708";"211117";17;6;0
"7836317495396218784";"143111";1;0;0
"4554341725334975708";"153411";2;2;0
"4554341725334975708";"243116";14;9;0
"2967159633662593518";"213211";3;0;0
"4554341725334975708";"132216";2;0;0
"4554341725334975708";"111311";22;4;0
"7836317495396218784";"166516";1;0;0
"2967159633662593518";"111112";7;8;1
"4554341725334975708";"131212";1;0;0
"317997601890687096";"162511";4;3;1
"317997601890687096";"122114";1;0;0
"7836317495396218784";"122211";2;0;0
"2967159633662593518";"111111";5;4;0
"4554341725334975708";"242111";1;0;0
"317997601890687096";"166311";1;0;0
"2967159633662593518";"231511";1;0;0
"7836317495396218784";"113112";12;7;0
"4554341725334975708";"151112";1;1;0
"4554341725334975708";"247311";2;1;0
"2967159633662593518";"131113";1;0;0
"4554341725334975708";"132211";1;1;0
"4554341725334975708";"233311";1;1;0
"7836317495396218784";"122112";4;1;0
"7836317495396218784";"124112";4;1;0
"7836317495396218784";"124211";1;0;0
"7836317495396218784";"111112";76;12;2
"7836317495396218784";"111111";8;1;0
"317997601890687096";"151113";1;1;0
"7836317495396218784";"243115";5;0;0
"7836317495396218784";"161112";5;0;0
"4554341725334975708";"121115";3;0;0
"7836317495396218784";"112111";12;0;0
"317997601890687096";"124114";5;4;0
"2967159633662593518";"123211";4;3;2
"2967159633662593518";"111114";8;5;1
"4554341725334975708";"132113";1;1;0
"7836317495396218784";"111211";6;2;0
"4554341725334975708";"213515";1;0;0
"7836317495396218784";"161513";3;1;0
"317997601890687096";"163312";2;2;0
"2967159633662593518";"124112";7;2;0
"2967159633662593518";"131211";5;2;1
"1469903733274771430";"131311";25;5;0
"620191251732427587";"142112";1;1;0
"1469903733274771430";"111311";28;5;0
"4364308754110790870";"122112";1;1;1
"1469903733274771430";"166815";4;0;0
"3046315679062788093";"111214";25;4;0
"4807806205235259300";"111113";1;0;0
"4807806205235259300";"153311";1;0;0
"4364308754110790870";"211115";11;4;0
"4364308754110790870";"111115";14;1;0
"9218196967726068221";"231219";1;0;0
"4364308754110790870";"164211";4;0;0
"620191251732427587";"121113";3;0;0
"9218196967726068221";"124112";3;1;0
"9218196967726068221";"111311";40;2;0
"4430144692911572627";"123211";3;0;0
"4807806205235259300";"153411";1;0;0
"4364308754110790870";"111111";5;0;0
"4430144692911572627";"166611";1;0;0
"1469903733274771430";"211317";1;0;0
"4807806205235259300";"124211";6;4;1
"1469903733274771430";"164113";2;1;0
"620191251732427587";"124211";2;2;0
"620191251732427587";"231220";1;0;0
"1469903733274771430";"131112";4;2;0
"3046315679062788093";"161914";5;0;0
"1469903733274771430";"131113";4;3;0
"4807806205235259300";"151114";5;0;0
"620191251732427587";"151211";2;0;0
"4807806205235259300";"245711";1;0;0
"9218196967726068221";"164211";3;0;0
"620191251732427587";"211315";1;1;0
"1469903733274771430";"153211";2;0;0
"3046315679062788093";"131311";8;3;0
"4364308754110790870";"152112";1;0;0
"9218196967726068221";"151112";1;0;0
"4807806205235259300";"131112";2;2;0
"3046315679062788093";"132113";1;1;0
"620191251732427587";"163312";1;0;0
"620191251732427587";"164113";1;0;0
"4807806205235259300";"131114";1;0;0
"4364308754110790870";"111215";49;4;1
"1469903733274771430";"231411";10;4;0
"620191251732427587";"212111";2;0;0
"4430144692911572627";"141115";5;1;1
"3046315679062788093";"111115";4;0;0
"620191251732427587";"111213";15;4;2
"4364308754110790870";"111311";11;0;0
"4430144692911572627";"124212";5;0;0
"1469903733274771430";"153511";3;0;0
"4807806205235259300";"111213";3;0;0
"1469903733274771430";"132215";8;5;0
"4807806205235259300";"243116";2;0;0
"620191251732427587";"131312";2;0;0
"3046315679062788093";"151212";3;1;0
"4430144692911572627";"151111";1;0;0
"4364308754110790870";"111114";27;3;0
"620191251732427587";"111211";7;2;0
"3046315679062788093";"166814";16;1;0
"3046315679062788093";"166311";9;1;0
"4364308754110790870";"232311";3;0;0
"4364308754110790870";"124114";7;1;1
"9218196967726068221";"161212";1;0;0
"4807806205235259300";"111311";6;0;0
"4807806205235259300";"112111";8;0;0
"9218196967726068221";"164113";3;1;0
"4807806205235259300";"213411";2;0;0
"4430144692911572627";"121113";1;0;0
"4430144692911572627";"141114";1;0;0
"4364308754110790870";"247111";87;14;2
"4807806205235259300";"151212";1;0;0
"1469903733274771430";"131111";2;0;0
"4364308754110790870";"231511";8;0;0
"4430144692911572627";"122113";12;5;1
"4430144692911572627";"166112";8;0;0
"1469903733274771430";"231512";2;0;0
"4430144692911572627";"214114";2;0;0
"4430144692911572627";"161514";2;0;0
"3046315679062788093";"151112";3;1;0
"3046315679062788093";"164311";2;0;0
"4807806205235259300";"125211";3;1;1
"620191251732427587";"111114";4;0;0
"3046315679062788093";"231223";1;0;0
"1469903733274771430";"124311";11;1;0
"4807806205235259300";"151211";3;0;0
"1469903733274771430";"152212";1;0;0
"9218196967726068221";"124311";8;1;1
"9218196967726068221";"152212";4;0;0
"4364308754110790870";"112111";6;0;0
"1469903733274771430";"142116";1;0;0
"4430144692911572627";"124113";2;0;0
"3046315679062788093";"244211";78;3;0
"4430144692911572627";"111311";1;0;0
"9218196967726068221";"111211";14;0;0
"620191251732427587";"111111";8;2;0
"1469903733274771430";"141111";34;6;0
"4430144692911572627";"125111";1;0;0
"1469903733274771430";"126111";4;0;0
"4364308754110790870";"213212";1;0;0
"4430144692911572627";"111215";5;0;0
"4364308754110790870";"124212";1;1;0
"620191251732427587";"211211";1;0;0
"9218196967726068221";"131311";4;1;1
"4364308754110790870";"231513";1;0;0
"9218196967726068221";"152213";2;0;0
"4807806205235259300";"231512";1;0;0
"4364308754110790870";"162511";1;0;0
"4807806205235259300";"231516";2;0;0
"9218196967726068221";"231215";1;0;0
"4430144692911572627";"222111";1;0;0
"3046315679062788093";"132111";2;2;0
"4430144692911572627";"166515";1;0;0
"1469903733274771430";"132211";5;3;0
"4807806205235259300";"111211";6;0;0
"620191251732427587";"111115";18;7;2
"4807806205235259300";"151111";16;0;0
"1469903733274771430";"211314";1;0;0
"1469903733274771430";"166814";38;13;0
"3046315679062788093";"153115";1;0;0
"1469903733274771430";"213211";2;1;0
"620191251732427587";"131211";5;0;0
"3046315679062788093";"131212";4;2;0
"9218196967726068221";"233411";1;0;0
"4364308754110790870";"152111";1;0;0
"1469903733274771430";"124112";19;8;0
"4364308754110790870";"212111";2;1;0
"4364308754110790870";"162312";4;0;0
"1469903733274771430";"131212";3;1;0
"4807806205235259300";"212115";8;0;4
"9218196967726068221";"161112";2;0;0
"4364308754110790870";"233111";4;1;0
"4430144692911572627";"211315";2;0;0
"4430144692911572627";"122214";11;4;2
"1469903733274771430";"233111";2;2;0
"4807806205235259300";"214111";8;0;0
"4807806205235259300";"214114";1;0;0
"4364308754110790870";"142114";2;0;0
"4807806205235259300";"211115";28;1;1
"9218196967726068221";"131112";1;1;1
"9218196967726068221";"111115";2;1;1
"3046315679062788093";"151311";4;1;0
"620191251732427587";"142114";2;1;0
"4807806205235259300";"231214";5;0;0
"1469903733274771430";"131114";2;0;0
"4364308754110790870";"124113";4;1;1
"4807806205235259300";"213211";7;0;0
"4364308754110790870";"164112";3;1;0
"3046315679062788093";"131111";2;1;0
"4364308754110790870";"213112";4;1;0
"620191251732427587";"124311";2;0;0
"4430144692911572627";"131211";4;0;0
"9218196967726068221";"131111";11;1;1
"1469903733274771430";"143112";1;1;0
"620191251732427587";"164212";1;0;0
"4364308754110790870";"232211";26;1;0
"4807806205235259300";"231224";2;0;0
"3046315679062788093";"124211";1;0;0
"1469903733274771430";"124111";1;0;0
"9218196967726068221";"111114";16;2;1
"4807806205235259300";"211315";5;2;0
"1469903733274771430";"211213";5;0;0
"620191251732427587";"131212";6;0;0
"1469903733274771430";"211115";20;9;0
"9218196967726068221";"111214";13;0;0
"4807806205235259300";"151112";2;0;0
"4364308754110790870";"222111";1;0;0
"4364308754110790870";"231215";6;1;0
"4364308754110790870";"214114";1;0;0
"4430144692911572627";"166212";9;0;0
"4364308754110790870";"111211";3;1;0
"1469903733274771430";"153115";55;9;0
"620191251732427587";"121112";3;0;0
"4364308754110790870";"231520";1;1;0
"4364308754110790870";"213211";2;0;0
"4430144692911572627";"166512";5;2;1
"4807806205235259300";"213515";1;0;0
"4364308754110790870";"163311";1;0;0
"1469903733274771430";"152213";1;0;0
"4430144692911572627";"166516";1;0;0
"620191251732427587";"111214";1;0;0
"4364308754110790870";"122114";7;1;0
"4807806205235259300";"121115";1;1;1
"4430144692911572627";"111112";23;7;4
"4364308754110790870";"151311";1;0;0
"620191251732427587";"141114";1;1;0
"4364308754110790870";"231219";2;1;0
"4364308754110790870";"213111";1;0;0
"1469903733274771430";"231611";3;0;0
"4807806205235259300";"141115";2;0;0
"3046315679062788093";"243120";8;0;0
"3046315679062788093";"111311";4;0;0
"4807806205235259300";"111111";1;0;0
"4807806205235259300";"151411";3;0;0
"4807806205235259300";"153115";1;0;0
"9218196967726068221";"231220";3;0;0
"620191251732427587";"166112";1;0;0
"1469903733274771430";"123111";1;0;0
"3046315679062788093";"131211";7;5;0
"3046315679062788093";"132112";1;0;0
"4364308754110790870";"151114";1;0;0
"4364308754110790870";"231212";2;1;0
"3046315679062788093";"111111";2;0;0
"9218196967726068221";"161513";5;0;0
"3046315679062788093";"166112";1;0;0
"1469903733274771430";"111114";22;2;0
"620191251732427587";"111113";1;0;0
"3046315679062788093";"166211";1;0;0
"1469903733274771430";"164513";1;0;0
"1469903733274771430";"132111";4;2;0
"4364308754110790870";"213113";18;2;0
"4807806205235259300";"111215";13;0;0
"620191251732427587";"131112";10;9;0
"4364308754110790870";"122311";1;1;0
"4364308754110790870";"151211";68;4;0
"9218196967726068221";"131211";1;0;0
"9218196967726068221";"161914";5;0;0
"3046315679062788093";"142111";1;0;0
"4364308754110790870";"232216";1;0;0
"9218196967726068221";"113113";29;0;0
"620191251732427587";"151112";6;3;0
"9218196967726068221";"164112";1;0;0
"4364308754110790870";"232212";1;0;0
"1469903733274771430";"122113";1;0;0
"1469903733274771430";"211211";9;1;0
"3046315679062788093";"111114";16;4;0
"4430144692911572627";"242114";18;1;0
"4430144692911572627";"141111";14;4;1
"620191251732427587";"122311";3;0;0
"620191251732427587";"151212";1;0;0
"3046315679062788093";"133111";2;1;0
"4807806205235259300";"221212";2;1;0
"4430144692911572627";"111111";56;16;7
"3046315679062788093";"151211";28;1;0
"1469903733274771430";"142115";2;0;0
"4364308754110790870";"152113";2;0;0
"4430144692911572627";"243120";3;0;0
"4364308754110790870";"111214";11;0;0
"4430144692911572627";"111214";17;4;2
"3046315679062788093";"247111";27;6;0
"620191251732427587";"166515";1;0;0
"3046315679062788093";"131114";8;3;0
"4430144692911572627";"131111";1;0;0
"9218196967726068221";"121112";1;0;0
"4430144692911572627";"127111";1;0;0
"1469903733274771430";"131211";4;1;0
"4364308754110790870";"126111";1;0;0
"4430144692911572627";"112111";4;0;0
"620191251732427587";"132311";1;0;0
"620191251732427587";"131114";3;0;0
"4430144692911572627";"122111";3;1;0
"1469903733274771430";"111115";7;1;0
"4807806205235259300";"112211";3;0;0
"620191251732427587";"164112";1;1;0
"9218196967726068221";"111213";20;0;0
"3046315679062788093";"231111";3;0;0
"4430144692911572627";"122211";53;4;3
"3046315679062788093";"243116";2;0;0
"1469903733274771430";"124113";3;0;0
"3046315679062788093";"111215";40;1;0
"1469903733274771430";"213111";6;0;0
"1469903733274771430";"153311";20;4;0
"9218196967726068221";"131115";1;0;0
"3046315679062788093";"151511";5;0;0
"4364308754110790870";"124111";2;0;0
"4364308754110790870";"111113";2;0;0
"4364308754110790870";"152213";2;0;0
"4807806205235259300";"211213";1;0;1
"9218196967726068221";"111215";15;0;0
"4430144692911572627";"212111";4;1;0
"9218196967726068221";"124113";2;0;0
"4807806205235259300";"213111";1;0;0
"4364308754110790870";"211315";14;3;0
"620191251732427587";"213111";3;0;0
"4430144692911572627";"163113";5;2;0
"4430144692911572627";"153211";4;0;0
"4430144692911572627";"122112";8;3;1
"620191251732427587";"164312";2;1;0
"620191251732427587";"166212";1;0;0
"4430144692911572627";"163312";1;0;0
"4364308754110790870";"231411";3;0;0
"4430144692911572627";"123111";17;3;2
"9218196967726068221";"164513";4;0;0
"4430144692911572627";"247211";8;1;0
"4364308754110790870";"124211";1;0;0
"4430144692911572627";"122114";1;0;0
"1469903733274771430";"131115";3;0;0
"1469903733274771430";"166115";2;0;0
"4807806205235259300";"111114";1;0;0
"1469903733274771430";"166112";2;0;0
"4430144692911572627";"126311";4;0;0
"9218196967726068221";"124212";1;0;0
"1469903733274771430";"213511";1;0;0
"3046315679062788093";"124311";6;0;0
"4430144692911572627";"122213";10;3;1
"1469903733274771430";"142111";1;0;0
"4807806205235259300";"141111";5;0;0
"1469903733274771430";"112311";2;0;0
"4807806205235259300";"151113";2;0;0
"620191251732427587";"122214";1;0;0
"620191251732427587";"112111";3;0;0
"9218196967726068221";"112111";5;0;0
"3046315679062788093";"111212";1;0;0
"4364308754110790870";"111213";3;0;0
"4430144692911572627";"131112";4;2;1
"4430144692911572627";"121112";4;0;0
"4364308754110790870";"122212";1;1;1
"4807806205235259300";"124112";3;1;1
"4430144692911572627";"222114";2;0;0
"620191251732427587";"124111";1;1;0
